ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,O3nd_m3,O3mass_pct,O3mole_pct,O3amw,N2Ond_m3,N2Omass_pct,N2Omole_pct,N2Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperaturePerturbation_pct,TemperatureStandardDeviation_pct,PerturbedTemperature_K,PressurePerturbation_pct,PressureStandardDeviation_pct,PerturbedPressure_Pa,PresPertSmall_pct,DensPertSmall_pct,TempPertSmall_pct,EWWindPertSmall_ms,NSWindPertSmall_ms,PresSDSmall_pct,DensSDSmall_pct,TempSDSmall_pct,EWWindSDSmall_ms,NSWindSDSmall_ms,PresPertLarge_pct,DensPertLarge_pct,TempPertLarge_pct,EWWindPertLarge_ms,NSWindPertLarge_ms,PresSDLarge_pct,DensSDLarge_pct,TempSDLarge_pct,EWWindSDLarge_ms,NSWindSDLarge_ms,DewPoint_K,DewPointSD_pct,VaporPressure_Pa,VaporPressureSD_pct,VaporDensity_kgm3,VaporDensitySD_pct,RelativeHumidity_pct,RelativeHumiditySD_pct,WindSpeed_ms,WindSpeedStandardDeviation_pct,WindCorrelation,WindSpeedAtSurface_ms,WindSpeedSDAtSurface_pct,TemperatureAtSurface_K,TemperatureSDAtSurface_pct,PressureSDAtSurface_Pa,DensitySDAtSurface_pct,DensityAtSurface_kgm3,EWWindAtSurface_ms,NSWindAtSurface_ms,EWWindSDAtSurface_pct,NSWindSDAtSurface_pct,WindCorrelationAtSurface_pct,SurfaceHeight_km,GeodeticLatitude_deg,RRAWeight,SurfaceRoughness_m,NetRadiationIndex,Stability,InverseLength_m,FrictionVelocity_ms,BVFrequencySquare_s2,MetersAboveSurface_m,SigmaRatio,SigmaW_ms,BoundaryLayerDepth_m,NeutralBoundaryLayerDepth_m,PerturbedWindSpeedAtSurface_ms,UnstableBLFactor,SolarDays,SolarHourAngle_deg,SolarElevation_deg,ElevationAtMidnight_deg,ElevationAtNoon_deg,LandCode,SeverityLevel
0.0,99.000,0.00,0.00,6477.137,6378.137,9.482,188.6,4.014e-02,7.264e-07,5.828,5.541,278.8,1.011e+05,0.000,85.904,193.3,3.792e-02,6.719e-07,0.0,6.175e-07,8.352e-07,9.180e-07,26.4,14.99,265.8,0.00,8.1,-8.1,24.3,36.6,29.0,0.4,0.002,-45.5,7.2,-2.485,-16.6,7.6,-2.484,45.9,27.8,5.210,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,1.5413e+19,2.929e+02,1.407e+00,28.254,0.9955,1.3212e+17,1.21,0.86,39.95,4.1268e+15,0.04,0.03,44.01,3.3505e+14,0.00,0.00,28.01,1.1978e+19,77.06,77.72,28.01,2.6056e+18,19.15,16.91,32.00,1.8228e+14,0.00,0.00,4.00,1.0333e+06,0.00,0.00,1.01,2.8797e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.9202e+17,2.54,4.49,16.00,6.2857e+12,0.00,0.00,48.00,6.2379e+09,0.00,0.00,44.01,6.5465e+12,0.00,0.00,18.02,-9.1,7.60,1.715e+02,14.9,13.14,4.611e-02,4.1,19.6,-10.0,-10.6,-7.3,2.5,11.6,5.9,26.8,16.2,10.8,6.8,0.9,-34.9,14.4,12.9,9.5,4.8,37.3,22.6,133.12,0.2,2.686e-08,9.670e-09,3.149e-13,0.0,0.0,0.0,50.8,33.7,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,100.000,0.00,0.00,6478.137,6378.137,9.479,190.1,3.363e-02,6.023e-07,5.890,5.315,280.3,1.011e+05,0.000,87.863,195.1,3.201e-02,5.604e-07,0.0,5.096e-07,6.951e-07,7.739e-07,28.5,15.40,266.5,0.00,7.5,-9.1,24.0,38.1,27.8,0.4,0.001,-46.1,13.2,-0.749,-18.3,13.6,-0.747,46.0,28.2,5.260,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,1.2815e+19,2.938e+02,1.408e+00,28.142,0.9943,1.0976e+17,1.22,0.86,39.95,3.2101e+15,0.04,0.03,44.01,3.0724e+14,0.00,0.00,28.01,9.9058e+18,76.95,77.30,28.01,2.1175e+18,18.79,16.52,32.00,1.5142e+14,0.00,0.00,4.00,1.0317e+06,0.00,0.00,1.01,2.3527e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.7839e+17,3.01,5.29,16.00,5.0042e+12,0.00,0.00,48.00,5.0068e+09,0.00,0.00,44.01,5.1260e+12,0.00,0.00,18.02,-9.6,7.50,1.718e+02,16.1,13.20,3.906e-02,4.7,21.6,-10.4,-11.2,-1.3,2.6,12.0,5.8,27.1,16.6,11.5,6.9,0.8,-34.9,14.5,12.9,9.7,4.7,37.2,22.8,133.59,0.2,2.113e-08,7.608e-09,2.465e-13,0.0,0.0,0.0,50.3,33.9,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,101.000,0.00,0.00,6479.137,6378.137,9.476,193.4,2.829e-02,4.961e-07,6.019,5.395,283.4,1.011e+05,0.000,90.820,197.2,2.717e-02,4.691e-07,0.0,4.215e-07,5.707e-07,6.146e-07,23.9,15.04,272.2,0.00,5.8,-10.1,21.7,31.0,25.3,0.3,0.001,-48.2,23.9,-3.123,-22.9,24.2,-3.122,43.2,29.5,5.330,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,1.0596e+19,2.949e+02,1.408e+00,28.055,0.9951,9.1278e+16,1.23,0.86,39.95,2.3634e+15,0.03,0.02,44.01,2.7300e+14,0.00,0.00,28.01,8.1639e+18,76.93,77.05,28.01,1.7126e+18,18.44,16.16,32.00,1.2593e+14,0.00,0.00,4.00,1.0300e+06,0.00,0.00,1.01,1.9088e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.2540e+17,3.37,5.90,16.00,3.6064e+12,0.00,0.00,48.00,4.0062e+09,0.00,0.00,44.01,4.1029e+12,0.00,0.00,18.02,-7.8,8.29,1.784e+02,14.3,13.47,3.233e-02,4.4,17.1,-9.0,-15.5,8.6,2.6,11.7,6.5,25.5,17.4,9.9,6.8,1.3,-32.6,15.2,13.2,9.4,5.2,34.9,23.8,134.96,0.1,1.714e-08,6.172e-09,1.973e-13,0.0,0.0,0.0,47.9,32.9,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,102.000,0.00,0.00,6480.137,6378.137,9.473,197.0,2.389e-02,4.096e-07,6.158,5.474,286.7,1.011e+05,0.000,93.958,199.5,2.312e-02,3.932e-07,0.0,3.495e-07,4.697e-07,4.761e-07,16.2,14.67,281.7,0.00,4.2,-11.1,19.5,21.1,22.7,0.3,0.001,-47.2,20.1,-1.335,-24.5,20.4,-1.333,40.2,30.8,5.400,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,8.7834e+18,2.961e+02,1.409e+00,27.968,0.9958,7.5998e+16,1.24,0.87,39.95,1.7439e+15,0.03,0.02,44.01,2.4311e+14,0.00,0.00,28.01,6.7442e+18,76.91,76.78,28.01,1.3891e+18,18.09,15.82,32.00,1.0485e+14,0.00,0.00,4.00,1.0281e+06,0.00,0.00,1.01,1.5521e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.7194e+17,3.73,6.51,16.00,2.6048e+12,0.00,0.00,48.00,3.2128e+09,0.00,0.00,44.01,3.2922e+12,0.00,0.00,18.02,-3.5,9.02,1.902e+02,12.2,13.73,2.681e-02,3.3,9.7,-5.1,-16.9,4.2,2.7,11.5,7.1,23.8,18.2,8.9,6.6,1.7,-30.3,15.9,13.5,9.1,5.6,32.4,24.8,136.45,0.0,1.396e-08,5.026e-09,1.583e-13,0.0,0.0,0.0,45.5,31.8,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,103.000,0.00,0.00,6481.137,6378.137,9.470,201.1,2.027e-02,3.391e-07,6.310,5.554,290.3,1.011e+05,0.000,97.324,202.2,1.974e-02,3.300e-07,0.0,2.907e-07,3.876e-07,4.231e-07,24.8,14.29,274.5,0.00,2.8,-11.9,17.5,28.2,20.1,0.3,0.001,-39.5,17.4,-5.492,-19.4,17.7,-5.491,36.9,32.0,5.470,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,7.2994e+18,2.972e+02,1.410e+00,27.881,0.9965,6.3369e+16,1.24,0.87,39.95,1.2897e+15,0.03,0.02,44.01,2.1699e+14,0.00,0.00,28.01,5.5847e+18,76.87,76.51,28.01,1.1298e+18,17.76,15.48,32.00,8.7427e+13,0.00,0.00,4.00,1.0259e+06,0.00,0.00,1.01,1.2649e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.1989e+17,4.09,7.12,16.00,1.8856e+12,0.00,0.00,48.00,2.5823e+09,0.00,0.00,44.01,2.6485e+12,0.00,0.00,18.02,-10.6,9.68,1.798e+02,11.6,13.99,2.261e-02,4.3,18.4,-12.6,-11.8,0.8,2.8,11.2,7.6,21.9,19.0,7.3,6.4,2.0,-27.7,16.6,13.7,8.8,6.0,29.7,25.8,138.08,0.0,1.142e-08,4.111e-09,1.274e-13,0.0,0.0,0.0,43.0,30.7,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,104.000,0.00,0.00,6482.137,6378.137,9.467,205.6,1.727e-02,2.815e-07,6.479,5.636,294.2,1.011e+05,0.000,100.964,205.3,1.688e-02,2.769e-07,0.0,2.424e-07,3.207e-07,3.024e-07,7.4,13.90,296.1,0.00,1.7,-12.4,15.8,9.2,17.4,0.3,0.001,-37.7,16.9,-1.142,-20.3,17.2,-1.140,33.4,33.2,5.540,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,6.0822e+18,2.983e+02,1.411e+00,27.794,0.9971,5.2933e+16,1.25,0.87,39.95,9.5599e+14,0.02,0.02,44.01,1.9412e+14,0.00,0.00,28.01,4.6361e+18,76.83,76.22,28.01,9.2153e+17,17.44,15.15,32.00,7.3028e+13,0.00,0.00,4.00,1.0234e+06,0.00,0.00,1.01,1.0332e+12,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,4.7037e+17,4.45,7.73,16.00,1.3682e+12,0.00,0.00,48.00,2.0804e+09,0.00,0.00,44.01,2.1363e+12,0.00,0.00,18.02,1.3,10.31,2.084e+02,8.8,14.25,1.879e-02,2.3,1.2,1.1,-12.8,-0.3,2.8,10.9,8.1,19.9,19.7,6.5,6.2,0.2,-25.0,17.3,14.0,8.6,6.4,26.8,26.7,139.89,0.0,9.384e-09,3.378e-09,1.027e-13,0.0,0.0,0.0,40.5,29.6,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,105.000,0.00,0.00,6483.137,6378.137,9.464,210.8,1.479e-02,2.344e-07,6.667,5.424,298.5,1.011e+05,0.000,104.927,208.8,1.448e-02,2.325e-07,0.0,2.027e-07,2.660e-07,2.364e-07,0.8,13.50,306.4,0.00,0.8,-12.8,14.4,1.7,14.7,0.2,0.001,-33.2,10.5,-1.916,-18.6,10.8,-1.915,29.4,34.3,5.610,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,5.0822e+18,2.994e+02,1.412e+00,27.709,0.9977,4.4309e+16,1.26,0.87,39.95,7.1043e+14,0.02,0.01,44.01,1.7411e+14,0.00,0.00,28.01,3.8591e+18,76.77,75.93,28.01,7.5395e+17,17.13,14.84,32.00,6.1131e+13,0.00,0.00,4.00,1.0206e+06,0.00,0.00,1.01,8.4611e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,4.2385e+17,4.82,8.34,16.00,9.9525e+11,0.00,0.00,48.00,1.6803e+09,0.00,0.00,44.01,1.7279e+12,0.00,0.00,18.02,5.4,10.90,2.221e+02,6.3,14.50,1.572e-02,1.0,-5.2,6.6,-11.4,-7.4,2.9,10.7,8.6,17.5,20.5,5.3,6.1,-1.3,-21.9,17.9,14.2,8.3,6.7,23.6,27.5,141.90,0.0,7.752e-09,2.791e-09,8.311e-14,0.0,0.0,0.0,38.1,28.4,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,106.000,0.00,0.00,6484.137,6378.137,9.461,218.4,1.274e-02,1.942e-07,6.934,5.589,304.4,1.011e+05,0.000,110.159,212.9,1.245e-02,1.953e-07,0.0,1.686e-07,2.197e-07,2.052e-07,5.7,13.16,302.8,0.00,-0.6,-13.7,12.5,5.0,10.9,0.2,0.001,-18.5,22.6,-4.882,-7.6,22.9,-4.882,32.9,35.4,5.678,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,4.2245e+18,3.004e+02,1.413e+00,27.624,0.9980,3.4915e+16,1.20,0.83,39.95,5.1972e+14,0.02,0.01,44.01,1.5291e+14,0.00,0.00,28.01,3.1993e+18,76.80,75.73,28.01,6.1384e+17,16.83,14.53,32.00,5.8445e+13,0.00,0.00,4.00,1.0138e+06,0.00,0.00,1.01,6.7855e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,3.7570e+17,5.15,8.89,16.00,6.2460e+11,0.00,0.00,48.00,1.3461e+09,0.00,0.00,44.01,1.3816e+12,0.00,0.00,18.02,-1.0,11.66,2.161e+02,4.6,14.77,1.332e-02,1.0,-0.2,1.5,5.9,4.1,3.0,10.4,9.2,19.7,21.2,3.5,5.9,-2.5,-24.4,18.6,14.5,8.0,7.1,26.4,28.4,144.84,0.0,6.401e-09,2.304e-09,6.645e-14,0.0,0.0,0.0,39.2,30.4,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,107.000,0.00,0.00,6485.137,6378.137,9.458,226.3,1.105e-02,1.619e-07,7.212,5.750,310.5,1.011e+05,0.000,115.612,217.6,1.075e-02,1.643e-07,0.0,1.412e-07,1.827e-07,1.749e-07,8.0,12.81,300.9,0.00,-1.4,-14.0,11.2,6.5,7.4,0.2,0.001,-23.0,13.8,-9.406,-15.6,14.0,-9.405,36.1,36.6,5.746,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,3.5352e+18,3.014e+02,1.413e+00,27.537,0.9982,2.7659e+16,1.14,0.78,39.95,3.8306e+14,0.02,0.01,44.01,1.3530e+14,0.00,0.00,28.01,2.6690e+18,76.80,75.50,28.01,5.0306e+17,16.54,14.23,32.00,5.5906e+13,0.00,0.00,4.00,1.0080e+06,0.00,0.00,1.01,5.4827e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,3.3486e+17,5.50,9.47,16.00,3.9494e+11,0.00,0.00,48.00,1.0865e+09,0.00,0.00,44.01,1.1122e+12,0.00,0.00,18.02,-6.1,12.37,2.125e+02,1.4,15.03,1.121e-02,0.1,2.3,-2.7,3.7,-5.5,3.0,10.2,9.8,21.7,21.9,1.3,5.8,-3.4,-26.6,19.3,14.7,7.8,7.5,28.9,29.3,147.80,0.0,5.322e-09,1.916e-09,5.349e-14,0.0,0.0,0.0,40.6,32.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,108.000,0.00,0.00,6486.137,6378.137,9.455,234.7,9.645e-03,1.359e-07,7.506,5.911,316.8,1.011e+05,0.000,121.329,223.3,9.319e-03,1.381e-07,0.0,1.190e-07,1.528e-07,1.512e-07,11.2,12.45,299.0,0.00,-1.6,-13.9,10.6,9.4,4.2,0.2,0.000,-45.0,12.0,-7.715,-40.8,12.2,-7.715,39.0,37.6,5.814,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.9767e+18,3.024e+02,1.414e+00,27.452,0.9984,2.2036e+16,1.08,0.74,39.95,2.8438e+14,0.02,0.01,44.01,1.2059e+14,0.00,0.00,28.01,2.2400e+18,76.79,75.25,28.01,4.1514e+17,16.26,13.95,32.00,5.3517e+13,0.00,0.00,4.00,1.0032e+06,0.00,0.00,1.01,4.4622e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.9906e+17,5.86,10.05,16.00,2.5154e+11,0.00,0.00,48.00,8.8337e+08,0.00,0.00,44.01,9.0080e+11,0.00,0.00,18.02,-10.9,13.05,2.091e+02,-0.9,15.29,9.557e-03,0.6,5.6,-6.7,-16.3,-7.9,3.1,9.9,10.4,23.5,22.6,-1.5,5.6,-4.2,-28.6,19.9,15.0,7.5,7.9,31.2,30.1,150.80,0.0,4.455e-09,1.604e-09,4.333e-14,0.0,0.0,0.0,42.4,34.1,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,109.000,0.00,0.00,6487.137,6378.137,9.452,243.5,8.476e-03,1.147e-07,7.816,6.073,323.3,1.011e+05,0.000,127.350,230.3,8.114e-03,1.161e-07,0.0,1.009e-07,1.286e-07,1.241e-07,8.2,12.08,311.0,0.00,-1.1,-13.1,10.8,6.9,1.3,0.1,0.000,-51.0,-11.8,-9.426,-49.6,-11.7,-9.426,41.7,38.7,5.882,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.5211e+18,3.034e+02,1.415e+00,27.367,0.9985,1.7660e+16,1.02,0.70,39.95,2.1256e+14,0.01,0.01,44.01,1.0821e+14,0.00,0.00,28.01,1.8905e+18,76.76,74.99,28.01,3.4485e+17,15.99,13.68,32.00,5.1272e+13,0.00,0.00,4.00,9.9951e+05,0.00,0.00,1.01,3.6563e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.6767e+17,6.21,10.62,16.00,1.6129e+11,0.00,0.00,48.00,7.2308e+08,0.00,0.00,44.01,7.3385e+11,0.00,0.00,18.02,-7.5,13.69,2.253e+02,0.1,15.55,8.485e-03,0.9,2.7,-2.6,-20.5,-32.4,3.2,9.6,10.9,25.2,23.3,-0.8,5.4,-4.9,-30.5,20.6,15.2,7.3,8.3,33.3,30.9,153.86,0.0,3.754e-09,1.351e-09,3.530e-14,0.0,0.0,0.0,44.3,35.8,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,110.000,0.00,0.00,6488.137,6378.137,9.449,252.9,7.495e-03,9.739e-08,8.144,5.983,330.1,1.011e+05,0.000,133.707,240.0,7.104e-03,9.708e-08,0.0,8.600e-08,1.088e-07,1.054e-07,8.2,11.70,314.3,0.00,0.3,-11.4,12.1,8.6,-1.2,0.1,0.000,-56.3,-11.7,-8.356,-57.5,-11.6,-8.356,44.3,39.7,5.950,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.1469e+18,3.043e+02,1.416e+00,27.285,0.9987,1.4238e+16,0.97,0.66,39.95,1.5989e+14,0.01,0.01,44.01,9.7726e+13,0.00,0.00,28.01,1.6039e+18,76.71,74.71,28.01,2.8828e+17,15.75,13.43,32.00,4.9163e+13,0.00,0.00,4.00,9.9673e+05,0.00,0.00,1.01,3.0152e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.4012e+17,6.56,11.18,16.00,1.0409e+11,0.00,0.00,48.00,5.9567e+08,0.00,0.00,44.01,6.0112e+11,0.00,0.00,18.02,-9.3,14.30,2.293e+02,-1.9,15.80,7.355e-03,0.4,2.9,-3.9,-24.2,-33.0,3.3,9.4,11.4,26.8,24.0,-2.2,5.3,-5.5,-32.1,21.3,15.5,7.0,8.6,35.3,31.6,156.98,0.0,3.182e-09,1.146e-09,2.891e-14,0.0,0.0,0.0,46.3,37.4,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,111.000,0.00,0.00,6489.137,6378.137,9.446,264.2,6.671e-03,8.269e-08,8.541,6.227,338.1,1.011e+05,0.000,141.220,252.0,6.263e-03,8.113e-08,0.0,7.330e-08,9.207e-08,9.288e-08,12.3,11.35,308.8,0.00,1.9,-9.6,13.5,14.5,-3.2,0.1,0.000,-60.7,-17.2,-8.999,-63.9,-17.1,-8.999,42.2,40.0,6.018,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,1.8289e+18,3.054e+02,1.417e+00,27.198,0.9990,1.1516e+16,0.92,0.63,39.95,1.2500e+14,0.01,0.01,44.01,8.6430e+13,0.00,0.00,28.01,1.3615e+18,76.67,74.44,28.01,2.4033e+17,15.46,13.14,32.00,4.7048e+13,0.00,0.00,4.00,9.9196e+05,0.00,0.00,1.01,2.3319e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.1532e+17,6.93,11.77,16.00,5.5835e+10,0.00,0.00,48.00,4.9103e+08,0.00,0.00,44.01,4.9655e+11,0.00,0.00,18.02,-16.6,15.04,2.204e+02,-6.3,16.05,6.252e-03,0.7,7.2,-10.3,-30.3,-38.8,3.3,9.1,12.1,25.6,24.3,-7.0,5.1,-6.3,-30.4,21.6,15.7,6.8,9.0,33.6,31.8,160.67,0.0,2.737e-09,9.854e-10,2.388e-14,0.0,0.0,0.0,45.4,36.6,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,112.000,0.00,0.00,6490.137,6378.137,9.443,275.6,5.974e-03,7.076e-08,8.941,6.463,346.0,1.011e+05,0.000,148.814,264.0,5.555e-03,6.838e-08,0.0,6.299e-08,7.853e-08,7.438e-08,5.1,10.98,338.2,0.00,3.5,-7.9,14.8,8.8,-4.9,0.0,0.000,-44.4,-11.4,-11.499,-49.3,-11.3,-11.499,40.0,40.4,6.086,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,1.5703e+18,3.064e+02,1.418e+00,27.115,0.9992,9.3880e+15,0.88,0.60,39.95,9.8733e+13,0.01,0.01,44.01,7.7225e+13,0.01,0.00,28.01,1.1645e+18,76.61,74.16,28.01,2.0233e+17,15.21,12.89,32.00,4.5141e+13,0.00,0.00,4.00,9.8962e+05,0.00,0.00,1.01,1.8220e+11,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.9387e+17,7.29,12.35,16.00,3.0259e+10,0.00,0.00,48.00,4.0893e+08,0.00,0.00,44.01,4.1338e+11,0.00,0.00,18.02,-4.5,15.75,2.633e+02,0.4,16.29,6.001e-03,1.7,0.1,2.6,-15.7,-33.3,3.4,8.8,12.7,24.3,24.5,-1.3,5.0,-7.0,-28.7,21.9,15.9,6.5,9.4,31.8,32.1,164.18,0.0,2.369e-09,8.529e-10,1.988e-14,0.0,0.0,0.0,44.5,35.7,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
